X,Y
-6.707657749799727,-2.155454913104729
-7.169274372855179,-1.7670177602881614
-7.845116675663347,-2.391258648074137
-8.333053302152013,-1.837083402382744
-7.806232403848093,-3.409212175909658
-8.280931848264064,-2.688835412668421
-6.964740815845369,-3.379359817952621
-6.718081865404924,-2.245542285236389
-6.6256638035574875,-1.7965350930964659
-7.054842693648094,-2.3777335472174195
-6.704687753943599,-3.656333091129737
-6.992506667062486,-2.277565561897806
-6.931501759739805,-2.1071392804417717
-5.651459490605408,-2.0880170784852696
-5.699489440467733,-1.2863484591190721
-5.124852777324895,-2.3740085178767516
-5.476440989887839,-1.4347486322599188
-5.49393523513632,-1.1901534039533561
-4.608534917318565,-2.65648970293949
-4.922018446212449,-1.4883835325300299
-4.0157941672139845,-1.8775338026205732
-3.6619181994862466,-1.4332529669770757
-3.9431515874333805,-1.0680625147744134
-3.6269477179056198,-1.5333660097642314
-3.1406704930922547,-1.579274955928915
-2.8297655119836564,-1.0830524347765556
-3.6148778719288845,-1.5008578665041536
-3.9784464598413187,-1.7774617126716736
-4.102205777617071,-1.031593467741311
-4.139422492167094,-1.9082180976385805
-3.8290864433917555,-1.0994923069593805
-3.7402359429251284,-1.027379517286489
-4.407908122280179,-2.087712099001486
-4.217809196777197,-1.8699259727520299
-3.9125163241352854,-0.8552806547846759
-3.6326211001697652,-1.7498657282888939
-3.0922307373924545,-1.496975034034513
-2.6752696601180026,-0.8463362779952393
-2.445679620503784,-0.49551927119362693
-2.4807624762331075,-0.9090252562927459
-3.311242942991103,-1.1338863658450276
-3.0964338334248103,-0.39557658863257983
-2.9925899898432546,-0.09903797699191164
-2.856800571245568,-0.41825176926126983
-3.4951748591557226,-0.8562062770172854
-4.035703129359854,-1.5383059462689084
-3.5091267026934023,-1.7797637367131296
-3.52890427962173,-0.9694573318464548
-3.188153930935418,-0.9464179066268226
-3.173994742870187,-0.35028867347009285
-3.1591166731223144,-0.6620022439399957
-2.6899747701343157,-1.7654753772106027
-2.9479971342430025,-0.4575661598998957
-2.8999367457725107,-1.4291860699200967
-3.1310743901250317,-1.2048852666999388
-3.3483225038411897,-0.9347107405816562
-3.5029085655755092,-0.10013408031854032
-3.391841679758653,0.49407330029817365
-3.6312159905903916,-0.6647836443296872
-3.0033379278036314,-1.2474414709702801
-3.4506415789133835,-0.7584927011978422
-3.544077400994063,-0.6672140308568811
-3.7639429301311504,-1.2902784361625028
-3.040453987954284,-0.3606050446994341
-2.9421765996984965,-0.8331613212605276
-2.4262543299641792,-0.7170975674899046
-3.1690345164826654,-0.4666239297110136
-3.0355093835480362,-0.7865794426086731
-2.590693985736318,-0.569840509090472
-2.5495519910986055,-1.142818839903404
-2.01681180356593,-1.1582983582929374
-2.275456028616116,-1.27095049338492
-1.570782308523326,-0.5899812426132136
-0.42133324671370076,-0.1407645650622621
-0.6027525269335303,0.08841000255560647
-0.8255037876339162,0.6652614588492702
-0.09881154907506573,-0.1839229998197711
0.6909745237902905,0.2863350630917595
0.4295445102136563,-0.30992457462339407
0.21945110166572768,-0.09567895563544303
0.07855879723547407,0.4040363137190628
-0.5936664582816644,0.4885223259141205
-1.0529924315237635,-0.2762311787251784
-1.5550628148997974,-0.37932047325868035
-1.9389615974518617,-1.263387765136212
-1.9563040411452524,-0.8865418561524844
-1.839196674876992,-0.23035381619893097
-1.0639464284699534,-0.2871918760297074
-1.5631234488393488,-0.0975702554533519
-1.070962249601057,-0.4538072166066598
-1.1779566717138115,-0.3631378172268948
-1.202688526540028,-0.7198613529735565
-0.8652787804567261,-0.08337848315809665
-1.4266397912378754,-0.057435010258132635
-1.2354349181458502,-0.18772601440077624
-1.152208814039322,-0.6524204982176229
-0.9059831820352475,-1.4875761539691812
-0.7613988600813385,0.12802378586935548
0.4662512098741086,-0.45503600744166806
0.14738121774845064,-0.33701611980349455
-0.11811725975245818,0.35725220930118257
-0.42968752296484036,-0.195716276955184
-0.7074260825449676,0.38149030743834045
-1.0261196461982265,0.13442418076869253
-0.4316113806444506,0.047391185817640125
0.27864074335047684,-0.8077221512118383
-0.006732403524261299,0.6087920005771594
-0.42291019007637565,0.18948474461736559
-0.1872024118831736,-0.2925631521842777
-0.4633139340236592,-0.013722805112254308
-0.14684802514590384,-1.0284840771674832
-0.045386514720253984,0.057423590479815934
-0.80325857221887,-0.5225593494591304
-0.02950597155383916,-0.9695686495333412
0.8684328649939217,-0.8669882495284315
0.5620385197517286,0.730175222040296
0.36818773978373653,-0.07300261871684618
0.511120435146189,0.870019915021686
0.6783488301397015,-0.027562609480123623
1.0076209664761167,-0.6529305907025753
2.0127232358592915,-0.32126898910175217
1.9242496221122667,1.1895958818510817
1.5251009998430398,0.6182853858504544
0.8354413858357762,0.24521519029265693
0.46997636586481667,0.3551630477063924
0.45341287942791814,0.4274005826138567
1.350691811186812,0.7374633300409915
1.0918861616687263,1.2032034913066059
1.2037801374881756,0.2680018747367356
1.1955686894517996,-0.2750896143208929
1.7897653261758415,0.12442906484181254
3.0532315391126525,0.6795127576283767
2.7877971526524923,0.5020412743913278
2.5430774313933813,0.407967815787359
3.0651578699279174,0.975613951771693
3.406103614741073,0.992782580370319
4.32945727760909,1.137507840165147
4.621421370272072,1.033340299949207
4.4417753248785425,1.3745600839736587
4.737102740224697,1.0078720337267764
5.291454530516151,1.96701723100248
5.701695621114833,2.3017627496169695
5.955332636668482,1.0175910301770998
6.488669981463059,1.4236034639220496
7.0733177766858955,1.3406967132860832
7.7643972722046595,1.9310530371309278
8.088752215999481,2.4807055004793104
8.005193175841054,1.9498736049985101
8.078550019057715,2.1356154066895106
8.681804502311893,2.135147860345516
8.273336666818276,2.921689801427591
8.457673321254726,2.808842148706367
8.261003915091045,2.4573174345784277
8.275376326558455,2.8124433540548557
8.914602257862104,2.4905171910793893
9.010151791872055,2.7876048413035437
9.033370065950129,3.818532066841239
8.35344199546017,3.7620947523643364
8.72656877847378,2.232451455410686
9.049310869044318,3.25608198802279
10.130938230697048,3.4460997367613704
9.977049113220547,2.809759798508942
10.086624277052517,3.683479535694489
10.211316118907893,4.1633011958914805
11.00004275878963,2.918452552139309
10.952394992596155,3.133106672343688
11.091905755481324,4.107859898434967
11.395854010339594,3.874105371900718
11.489158571917773,4.081904877911711
11.265941764642509,4.025232667566751
11.362986761091664,3.9776537566135004
11.89980263602155,3.143425339833308
11.38654498631602,4.4079421781005195
11.453029823389457,4.441552709918745
11.10296941591987,3.7653688459746975
11.700492730382292,3.6856892344664995
10.938899277990405,3.1131629912834766
10.659438354354611,3.8501134605343865
10.848044291886872,3.8688715732168943
11.630806306504041,3.6102049363880955
11.597931175967547,4.412439065525273
11.320331412620948,3.753584643852821
12.260909947341244,4.0537608511183665
11.536902997133122,3.573816899968151
10.437500018823082,3.8066765136996326
10.657507243849748,3.4247405280654695
10.406480131673442,3.652380186981942
9.895863723108086,3.3024185937835475
10.250041946757761,3.233264678474946
10.371942303643362,3.8113626375955763
10.089902988274998,3.274336836233457
9.449750788939552,2.551116029736505
9.885979453079624,3.964828791758226
10.211080042058954,4.053003754444953
10.161492110169263,2.8224930405093724
11.084810608193095,3.675550839724313
10.549768225030018,3.4415108811546884
9.78700563956765,3.6408251632900037
9.441051604627027,3.447296272706042
9.418258596449279,3.059841208500551
9.539928321110626,2.7395788669916405
9.41931029218246,2.790665856874222
9.595337990439608,2.6467637156015393
8.969568278344386,2.727366664576814
9.691450580381016,2.93001800493632
9.650374991184732,2.842556980052561
10.209022906978795,3.5203942282169858
10.380385580167648,4.158369372583301
10.608762189744539,3.239925990623603
10.89364582986064,3.6263235062534105
11.117500109869297,3.880568654735
11.438861489803068,3.9593080338939264
12.103437754869285,3.8655668842883566
12.20169833972002,4.388929224069482
12.556200218514276,4.340526900663282
12.511332371370662,3.5820815444569614
13.231390979095398,4.546185898051531
12.893194828065763,4.867681302167143
13.793665044521171,3.9730835265471525
13.773586069199,4.554376783734868
13.058198518139976,4.929177995538722
13.122250725595372,4.305720445206184
12.78172489685793,4.9037362860822356
13.202046671352292,5.506827344975283
12.875734681701097,4.118303719585725
12.652642965093706,3.5840284748920137
11.707872599620941,4.30610503481975
11.481719439996404,4.303753535931329
10.269779776681926,3.759457998669669
9.477828364939064,4.1835100645320615
9.858035693011214,2.592396616073301
10.25093577233663,3.5631096810265
10.463664553229112,3.1286612894241923
9.980176481664506,4.311654448014801
9.956320803593515,4.421476065884891
9.95451953404823,3.04571555377487
9.37533718945196,3.016148847637666
10.127036340335536,3.5440099850892555
10.565717485623372,3.1989465757148294
10.45523539870854,3.4669042942923753
10.468678318205805,3.4959552593130048
10.57286972217958,2.530362443294214
9.552002287967436,3.417978287936177
9.428413596707138,2.862534628151762
9.087421472708238,2.8682161306274314
8.58661146776078,3.734864056609621
8.446061321317803,2.321216398849568
9.344904584742563,3.172542629654286
9.665326015376069,2.981244173222293
9.37973652048467,3.0578421376871323
9.666027911162749,3.51489111793997
10.36570562945575,3.4213231324272666
10.828022470912135,3.737150500689217
10.857837655872222,4.106214121608993
10.534369267019436,3.5023185173309046
10.88348092382623,3.204424264585046
11.080223616537104,3.0429114403274746
11.52782022655097,3.215652964004401
11.845406127391955,5.254458577020094
12.370182485051624,4.701407486287989
12.10256487927134,3.5056583110402757
12.761261912088502,3.3201063165136446
12.860061714434702,4.401322236137161
13.897692150747334,4.571783136633109
13.55309824170255,4.900927876546193
14.421080143285174,4.428544363388535
14.520035535016497,4.706451349322955
14.194326533209273,4.990595557516923
13.95238361618211,4.80030401886114
13.79220996208495,3.5560953003669793
14.004292935285909,4.378372703374586
14.265710679303659,4.213421933793073
13.978860677334369,4.788661106624661
13.966683381203877,6.165153815164482
15.037818560509809,4.990261228614764
15.901590145560165,4.85360684792822
16.119751980397183,5.716738479449498
16.138753719481283,5.64894338566871
16.198769382840414,5.6165676996371765
16.50552836920562,5.724712881423677
15.994132086606418,6.552401581318825
15.865443817894747,4.88803556645085
15.031151780955952,5.485252740419236
15.23076334225859,4.59468024333794
15.554361312109961,5.306453350182495
15.312768080960273,4.737610472908191
16.09976146260529,4.858908064776358
15.486878631104119,5.16827428814027
14.754691190999209,5.650799377817616
14.866917100279196,5.450714517052731
15.390466251585273,4.38228789356584
16.232430097314207,5.08283572033209
16.002987965879736,5.023222673852884
16.542328382595382,4.673966201811542
16.52307414784503,5.321586609747584
16.43676049787462,5.334839511100357
16.878590466617954,6.677870343645183
17.204751905824665,5.947844087030252
16.41655582733254,5.067401230073306
17.154826002195488,5.149319869121621
17.844871679269215,6.172071435285508
17.53209032851445,7.014890033744278
17.729992095233154,5.1681244458097835
17.97700718837452,4.895847880581401
18.107344071286477,6.818169532256388
17.832191494363766,6.308827263297034
17.49637981039474,5.546393808700651
17.483602774899015,6.070867867049705
18.069967284528698,4.534293749666236
18.341767361825912,5.876107313623813
18.15646019578286,6.254051526331698
18.54230955110703,6.534478281136942
17.118038240791993,5.709192717299534
17.692421090978044,5.74917432466923
16.822564201588996,5.419931446730542
16.64134373088743,5.716454282986912
16.08150878357436,5.1163753863834085
15.434168045713907,5.132039754130537
16.014581439403166,4.64554669173211
15.780730838747221,5.594497221905989
15.953982779612579,5.722894532143098
15.930522490172986,5.241174002119377
16.169042903784547,5.322393144743847
16.207453849314675,4.6586564782929765
15.56595773722039,5.178263478620306
16.064091146943962,5.162511360507275
15.817212855363305,6.645875025648904
15.03892190603343,4.8537678462868
14.824864325550474,5.729141975814928
15.57524422086763,5.518802881979538
16.000355091924376,5.364771756703311
15.826029024720446,6.215893945345211
15.651400172561232,5.555450838254086
15.490582646952541,5.4455447334277425
16.52895663873296,5.165168940919764
16.719924364848737,6.086988326921178
16.93494518844427,6.17291075905218
17.45008691546019,5.384935988690392
17.56948149497345,5.113896076207713
17.4399604220631,5.680743737414977
17.341785497520608,5.400043218161604
17.305984867813574,5.710777683764665
17.287373749558654,6.381592296062608
17.651188521377144,5.595720526930462
17.677161464280793,5.833516918450402
18.043481502888582,5.915511498533475
18.00312321283429,6.428811041822565
18.042440807992335,4.920373401040241
17.04334046572628,5.601419435119076
17.50150430307752,5.778785929369528
17.674748541026517,6.4283693620736395
18.17375359595634,5.699310274762216
16.7256259068595,5.083780753242187
17.76981325924986,5.8359215703651355
17.700018445172276,5.596854940398657
18.254109853541035,5.274857698046367
17.73415688997827,5.691546031010335
18.040543842509553,5.797138991266589
17.513836060922724,5.689504719610419
17.20195158057482,4.720318261688324
18.158967257508216,6.081150398784845
18.063626057126545,6.69324273777031
18.172342493716407,6.414173086584746
18.607376359060783,5.524277221560988
18.855217303047084,6.033894862900575
18.93042675561887,6.256694019589454
19.112907256851983,6.6041946234255615
20.314615049471122,6.728461883757191
20.28580565095433,6.400143803827808
20.386355174311813,6.76675385387586
20.911682372315617,7.021222139988751
21.464445338794608,7.703538086766944
22.057960491574796,7.561940680227439
22.377325602589387,7.768110559182942
21.805823146224146,7.531922050659791
22.622538912374694,8.000168721534974
22.049366215865348,7.791659943845654
22.200683948484865,6.963431904057385
21.823546023475185,8.058233360013794
21.79147685017869,7.701838779313449
21.95585805533043,7.08610492242071
22.116536663055566,7.055621425141578
22.32749704017321,7.488810914001208
23.134352674702534,7.678722601085877
23.361119825459525,7.806824195334951
23.2390415078142,7.944672703892795
23.72108509195838,8.61615841002173
24.3158203364207,8.51371294470713
23.702016428852204,8.241435191029435
24.000716463777135,8.405403738142345
24.351302834932582,7.524493361183605
24.202521083252588,8.25680371157154
24.890374489908396,8.991089870999485
24.815346696392133,8.25719838637628
24.878134923127906,7.846506883245725
24.791599010985973,7.9220467209664145
24.799388534776707,7.6848678567212385
24.251250991329105,7.815922392041283
23.53122555003196,7.871713487307844
24.328478081644445,7.143755504151051
23.90499740748528,8.020728141883241
23.409301232757127,8.42471062332723
22.33260617595527,7.4113833420864
22.01312530211052,8.200562148816104
21.35158040540677,7.6793898497785635
22.172587985474955,7.688703399411917
22.67749653014627,7.0917294586576105
22.33342135755741,7.9396845184429505
23.459639260229565,6.948027908913861
23.95052200372536,8.17781831937851
23.78810631197105,8.088858102952225
22.53840345453426,8.22194331387893
23.683874740829634,6.995918064935745
22.989088507447835,7.357219307604162
22.16638913396939,7.931062592121459
22.677674349974208,6.968848997290862
23.897550553143844,7.731790350770909
24.589686962399103,7.258875297790121
24.871641522425282,8.526880724832075
25.169018693257925,7.697918871826537
25.595726472648078,8.596647463999794
25.97519076754146,8.851198155017402
26.115786479526147,8.32929113654939
26.167887031502083,8.958678341055148
26.13659046755232,8.876455075222918
25.75960817311898,8.459201719691617
25.619270634685595,8.06952528186675
24.772792227587903,7.511420872756063
24.72362241419053,8.357804779201825
24.22932686061507,7.470465816496314
23.677532202007185,8.063516739554805
23.767479277583924,7.777887226516512
24.463480420756223,8.247603893645927
24.92263872375738,8.012781765846528
24.137388421945793,8.11334590053832
23.642574353660624,8.418486468781717
24.112959947654733,8.102149967518418
23.62171625088558,8.202180959639652
23.509399675887067,8.141366766133903
23.784425725399345,7.099170517775958
23.300253497967528,8.22363910939089
23.35294125104051,8.118674357336149
22.685928503581408,7.309408246757519
22.3852446816058,7.414679138913074
22.54513564867707,7.437387674559233
21.748638781911236,7.440031069858178
21.968876150891436,7.4355247248434555
21.959057251428096,8.049898708667367
22.23530222863667,7.93359041013158
22.347259295669,6.807840112888456
23.029329510655923,7.69599679514257
23.09194176197988,8.342865192478738
22.87723899141725,7.955273308186438
22.938387742933394,8.204189240836802
23.210036757451586,8.70807046981408
23.234466792614437,8.345672847270375
23.254762638216377,7.929561620332233
22.903766794313,8.291929190540513
22.572316335537526,7.772766873896397
21.87101369963768,7.560923109693375
22.74580207123115,7.1416893030037745
22.123870453535506,8.319616231085776
21.77741785463755,7.059908426198229
21.418214221852953,8.005400061350146
21.86567641032517,7.475936334561086
21.718201571179158,6.607643469152689
22.342072607516023,7.360049464764727
22.00532729539409,6.388613474905467
22.14482437650599,7.553213544524292
21.72715084987611,7.841384408898722
22.799725413762804,7.006105718026678
22.205926204248048,7.602302043909299
22.360836559361562,8.399086782540488
22.67772499982761,7.295286293931549
22.884624548553358,7.003392335813137
22.791980719114505,8.30655829937862
22.72707036924779,8.64954364093761
22.748976105237347,7.684923310792022
22.675475104423104,8.098916680354584
23.157414662820557,8.28327215712783
24.262676163616234,7.4043094982897575
23.983930271112317,7.776580881229911
23.29902878132278,8.588274426034054
23.254887757147152,8.691043216354494
24.544742425974313,8.127011078866774
24.14290514198945,7.736216658927945
24.962463544711483,9.010023764339348
25.8013139517497,8.124255990941396
25.524519830895706,8.385250894033325
25.809011370488342,8.667049955916855
26.62320968205261,9.386488617095575
26.43364581155887,9.352599754601453
26.331855631507686,9.07278646910876
26.041015174533364,9.038479601422235
25.53363680918693,8.737909846823966
25.208998036653927,8.812951784697729
24.5970279032728,7.1792145506188
24.614069637402412,7.94872609650882
24.22908302187309,8.299754468329995
24.345975977768465,7.523193311585173
23.56802815466665,8.249273783394836
23.733468270773876,7.793100214246418
24.15023275157834,8.77708835181455
23.15336493029261,8.909288523262385
23.340393215216398,7.60403554685494
23.954227711453044,7.6871026634670665
23.34940720210744,7.9180047969784235
24.18569339552629,7.570792902250263
24.395202900209313,8.110299800896977
24.04269697233011,7.750449815708696
24.014812433501255,7.422546405801139
24.293975889762116,8.258053982580625
24.33197858546832,8.428762957297602
24.601356581691505,7.74031199154026
24.141019785151823,8.602115889042777
24.22570019716986,7.786728659867159
23.51884294871737,8.172965544156664
23.46322991804302,8.283121445337105
23.011276097310624,7.85047483759476
22.643511126015742,7.915800769023231
23.26155771362096,7.32641859276326
23.807212773918096,7.612875881648565
24.111781834371683,7.800521704900115
23.565625452035395,7.640297547531397
23.407421227187992,7.745330308805867
24.013970077177582,7.022450249605111
24.084828533997534,7.6608591745427335
25.24449330398838,7.849096730968697
25.441152223685567,8.230167788045694
25.537176781930583,8.33461372297485
25.38261854982933,8.463732306946596
25.44938900222047,8.700879554686491
25.373154084030197,8.942163193201052
25.727208422374492,8.181279931105031
26.205559580771784,7.934690092128278
25.81256485051781,8.134114677322811
25.14694837373892,8.313579462290159
24.22884568718727,8.199481799442438
24.482841350643543,7.703603853001697
23.931158047556607,7.4671544583682845
22.854712751080367,7.698002446366717
23.04900205334585,7.716927380017768
24.295501812062245,7.983908086923313
24.292466356292298,7.808329825756844
24.71171174351812,7.862073978391656
24.752626422791902,7.7363717664709455
24.70318159619633,8.183705518297275
25.162719837690215,7.805110713593219
25.01758256559589,8.615890929286987
25.151278722631844,7.473930616640409
25.31212762572985,8.112961842227362
24.978082398908327,8.55548814153756
25.47410357367659,8.440890791987506
25.386623695328886,9.832836983291976
25.008751115582463,8.774170819211818
25.277006037367666,7.878015118174915
24.82777204647215,8.323171199483255
24.84186262515671,7.392525567156743
24.83730312683461,8.151511469614308
25.380250909750398,7.849814056511435
25.617600026190374,8.856751816356343
25.6050865468178,8.296185052194978
26.013969696417945,8.452761511367216
26.7090734709266,8.331688139359903
26.98797862410253,9.715316531140635
26.993154934024222,8.907303857285866
26.337236817849142,9.904955387675454
25.804679986311456,9.298742465181421
25.652067634134124,8.912311606079271
25.347311533054484,8.771218024506924
25.25382588156176,8.678213911475163
25.282150844010314,7.480132865943238
25.54699722118868,8.19321684272204
25.511747832159134,8.905999836220968
25.754998654072235,8.519675741532783
25.787235861477296,7.87587224697316
24.79950257830036,8.49755575785177
24.329834881390983,9.141659107403031
24.257791103530174,8.836562232924956
23.65294373210962,8.129991549668532
23.952908097107724,8.384606913128781
24.718283513279573,7.841079610261169
25.32766443912823,7.347657221596629
25.220943003663127,7.870832059833354
25.966306072088102,9.134810491336372
26.040639800689156,8.566376329845415
25.87209681513014,8.54713758350378
25.56539548335967,8.466423704751978
25.414160640115604,9.468329310269601
25.22007223084499,9.384060580742673
25.305280342032734,9.61381784405183
25.385567332557667,8.473443281814978
25.387090342634373,8.610826772322344
25.605559427507547,7.718888505312151
26.200882564900716,9.192023891842616
26.67565963262138,8.19557738302051
25.933210648396425,8.930643409969777
24.656250080945448,8.124376271699482
25.123410036565083,7.914879238084235
24.439970687357373,7.909879719253099
24.327587986411032,7.819041547794612
23.74253147338135,7.810619199128282
22.84154125459134,7.629686964464694
23.112272618693734,8.032098028714024
23.491850198845057,7.184460191948263
23.203594998481698,7.8762717923552765
21.90807385240924,8.357685254932816
21.634951628283,7.151592498959356
21.830853630984276,6.846685293007035
21.09139784659721,7.118662306005861
21.18307780648679,7.629148188760104
21.175422881900293,7.214891976298725
21.465068631700838,6.80850891489616
21.524858815907915,7.362309806593887
21.03832434546714,6.642542550513552
21.636610096299385,7.316431313912972
21.5573453097859,7.426929814131997
21.543693040030934,7.055992338779528
21.077059060494335,6.749414246663618
20.85541793489858,6.554718681672934
20.413016577885127,7.179505916809822
20.326543547923414,7.456345816291051
21.182397787994585,6.524943772491732
20.496447216528907,7.236407065423291
19.689666517590535,5.829061362199967
20.42525168133734,6.197497226168557
20.320589842761407,6.731795760582607
19.98605347343145,6.314514820395766
20.506005817129488,6.159014336674213
20.203198047261054,6.433813400571824
21.116202904034523,6.850437118398685
21.455165839704158,6.926240073847038
21.211210135631305,6.010058142633465
22.289864242264056,5.904018778635204
21.987006780762385,6.97392856161415
22.35805446676704,7.522338183416906
22.507700756970287,6.085897737009185
23.158571401669686,7.111034912716189
23.939327000033114,7.3955509835138145
23.955329074566,8.61552208746554
23.578620139392907,7.855640025259921
23.808606210862465,8.050644536714328
23.46974852598641,8.018274886973904
24.476442149749722,6.777468806589713
24.544709815291093,8.404783133899755
24.36204903963504,8.311589510705447
24.454389192567493,8.393907982798352
23.780826047802645,10.138826409268248
23.29501902854732,7.106073985518323
23.89522598251953,8.561461431996582
23.566778843033834,7.88099017825534
23.043323351692866,8.00179712293719
23.31164972795651,7.690420595150957
23.90450180528801,7.550418811203027
24.263978460620542,7.641475958587326
24.76200230352345,8.2080955018314
24.383604759238718,7.490823392904334
23.672699425867798,8.439453350822932
24.42336625184554,7.737657960400005
24.262026332424472,7.535741002073484
24.13660982419695,7.807175570936782
24.80070689512148,8.65027511278405
25.078821899821808,8.037572036306738
25.306765785862613,8.506630582682025
26.389266958313154,8.077214656169248
26.06750784312308,9.10346247807268
26.5314279071637,9.073352470139294
26.55993446961224,9.791068035811245
26.69423060904387,8.859305171715189
27.458464822250136,9.228527102263632
27.712382700394947,9.209425926670876
27.981530739919762,9.882593293717077
28.517784408574663,9.02330235754327
28.33530804380322,9.830168214765367
27.915703210133717,9.386260586559162
27.3932986131232,9.281242933141783
26.410120318435197,9.191990119475326
27.438223883405357,8.968355305691432
26.886619700544514,9.070188174029772
26.775992888751627,9.080361319151594
26.637586238807167,9.72989302732174
26.791289587711717,9.456990017181933
27.199158193981365,9.417663174280156
27.629394938161237,8.87374401261049
27.33785621887677,8.731572468595257
27.254295361983562,9.552164391641432
27.39558533722771,9.56952844402411
27.27123977413594,9.911963783446215
28.074912562145936,8.870577997600789
28.32040003796506,9.194757240723685
28.68783893098997,8.59585365419917
29.019279565323675,9.26970149168647
29.60601649406634,10.131039274055471
29.69652727341819,9.661661186011349
29.04811129944027,10.195364198227004
29.24795527531659,9.638718256655874
28.922276828420674,9.900286922371343
28.657968487545794,9.092866045855503
28.95115049692334,9.549281875666239
29.570292032640157,8.144705351193263
29.58092782100819,9.592110065830381
29.735344327307672,9.018252731027923
30.58645179962529,10.425425829568502
30.706828389369576,10.607181799226693
32.00766994645977,10.506102187716582
32.290424769275546,11.413414316289279
31.410043389697638,10.354010601999171
31.786714200249904,11.332095676066986
31.977293392691294,11.135319609811862
32.622169769732665,10.588442335179101
32.958760445367645,11.413305238029182
32.88953245337576,10.475811901207393
32.27738333523107,10.502183845369629
32.17287170658806,10.429138523486435
31.74761147948341,10.430286510293055
31.45734975458105,10.039033273494201
31.751638956791354,11.052649787271395
32.58659120896706,10.50132946557963
32.78392697387855,11.002362793426519
32.18598544286096,10.650238688299375
32.40828677697103,9.810517851413968
33.00660252029386,10.838566497428417
32.701711068134166,10.02970991812111
32.63470248479771,10.779167289209626
32.64204658216231,10.184169954943869
32.24959742562119,11.804668969758483
32.57373764254312,11.311027485749566
32.51326356823923,10.956100936973634
32.72302979019275,11.481442502996467
32.279283701291696,10.541895198624601
32.06055455112999,11.009714319585015
32.421745230043875,10.819043014156856
32.23532865399799,10.940437911095682
33.09881057961469,11.400819137362348
32.898992486807394,11.435971139010544
33.01133484968334,11.157656691355784
33.47763026561988,10.19172240592643
32.76844739915337,10.582438172638875
31.88804299316298,10.827423570212035
31.125214835877934,10.695841442108422
31.756506887591524,9.84204673263726
31.4805778146453,11.716995077330392
32.75967745747943,11.374069879753417
32.47755365815073,11.26636938541541
32.56982930974925,10.905921466628634
33.34088428603319,10.755436454637064
34.343930730112746,10.601849701262546
35.374682518430944,11.402104448419509
35.978865633727516,11.88149147044261
36.490896896633245,11.360928549421702
36.78716037123384,12.250450132554592
